N_unmapped	9336245	9336245	9336245
N_multimapping	0	0	0
N_noFeature	185438	4093979	233717
N_ambiguous	180520	3417	73177
FBgn0031081	5	0	5
FBgn0052826	0	0	0
FBgn0031085	0	0	0
FBgn0062565	2	0	2
FBgn0031088	1	1	0
FBgn0041626	0	0	0
FBgn0040784	0	0	0
FBgn0031086	1	0	1
FBgn0031082	1	1	0
FBgn0031080	150	1	149
FBgn0052821	0	0	0
FBgn0053217	107	0	107
FBgn0052350	131	0	222
FBgn0024733	8268	16	8252
FBgn0040372	287	2	285
FBgn0000316	186	0	192
FBgn0024989	1	0	1
FBgn0040371	0	0	0
FBgn0029521	5	0	5
FBgn0004034	47	0	47
FBgn0000022	0	0	0
FBgn0004170	0	0	0
FBgn0002561	0	0	0
FBgn0000137	0	0	0
FBgn0029522	0	9	32
FBgn0052817	0	0	0
FBgn0029524	7	0	7
FBgn0023536	38	0	48
FBgn0023534	0	0	0
FBgn0023535	2	10	6
FBgn0023537	589	2	587
FBgn0029525	225	0	225
FBgn0029523	11	37	15
FBgn0010019	0	0	0
FBgn0011822	0	0	0
FBgn0052816	0	0	0
FBgn0040370	6	6	0
FBgn0040373	31	0	31
FBgn0000108	4	0	4
FBgn0025640	73	19	78
FBgn0025635	66	4	62
FBgn0001341	133	21	117
FBgn0003575	280	0	280
FBgn0025634	41	2	39
FBgn0025638	172	3	173
FBgn0040383	67	2	65
FBgn0040382	17	0	17
FBgn0027343	1	0	1
FBgn0025621	184	12	173
FBgn0029535	0	0	0
FBgn0026874	9	0	9
FBgn0025616	3	1	2
FBgn0015799	230	1	230
FBgn0025620	2	1	2
FBgn0015288	989	37	952
FBgn0029532	0	0	0
FBgn0029531	0	1	0
FBgn0025639	180	5	179
FBgn0002579	2341	12	2329
FBgn0026879	97	8	113
FBgn0029529	42	1	44
FBgn0025633	228	2	226
FBgn0040892	2	2	0
FBgn0040341	1	1	0
FBgn0029539	0	0	0
FBgn0040339	47	0	55
FBgn0052815	12	8	12
FBgn0040340	251	1	250
FBgn0040347	38	12	54
FBgn0042146	0	0	0
FBgn0029552	0	0	0
FBgn0040337	44	1	45
FBgn0040398	1177	6	1171
FBgn0040365	0	0	0
FBgn0040397	13	13	1
FBgn0026143	99	3	98
FBgn0040351	3	0	3
FBgn0040338	0	0	0
FBgn0040350	0	0	0
FBgn0040349	0	0	0
FBgn0040348	67	31	64
FBgn0040346	95	0	102
FBgn0040342	8	8	1
FBgn0040345	13	21	0
FBgn0040343	0	0	0
FBgn0052814	0	0	0
FBgn0040364	6	0	6
FBgn0040362	0	0	0
FBgn0040361	0	0	0
FBgn0040360	1	1	0
FBgn0040359	0	0	0
FBgn0040358	2	2	0
FBgn0029568	1	1	0
FBgn0040357	1	1	0
FBgn0040367	7	7	0
FBgn0025642	24	0	24
FBgn0004650	16	2	14
FBgn0024362	172	4	168
FBgn0024361	17	6	11
FBgn0024364	144	0	144
FBgn0029573	3	2	1
FBgn0024987	127	0	127
FBgn0023169	218	6	219
FBgn0052813	45	1	44
FBgn0024985	68	0	68
FBgn0027794	283	4	279
FBgn0027795	22	1	21
FBgn0024986	101	2	106
FBgn0000826	37	0	37
FBgn0024365	288	0	288
FBgn0024360	89	4	85
FBgn0024366	3	0	3
FBgn0025641	90	13	77
FBgn0052811	1	0	1
FBgn0028550	126	30	96
FBgn0026876	124	3	121
FBgn0040366	34	1	33
FBgn0040363	0	0	0
FBgn0040368	0	0	0
FBgn0026872	68	3	65
FBgn0029580	16	11	7
FBgn0025383	17	0	17
FBgn0025381	1224	59	1165
FBgn0025394	326	3	324
FBgn0000482	421	109	336
FBgn0001189	325	20	348
FBgn0029587	4	64	1
FBgn0024897	29	10	20
FBgn0025391	0	0	0
FBgn0025378	0	0	0
FBgn0023130	138	5	145
FBgn0023530	94	7	92
FBgn0025390	5	2	9
FBgn0025393	0	0	0
FBgn0003517	19818	70	19749
FBgn0044508	0	0	0
FBgn0025382	67	1	66
FBgn0052808	26	8	20
FBgn0027791	161	9	152
FBgn0027793	11	7	4
FBgn0052806	1	0	1
FBgn0026873	67	7	73
FBgn0023513	372	32	400
FBgn0014411	411	8	436
FBgn0023514	297	42	316
FBgn0029594	112	4	133
FBgn0023519	135	86	135
FBgn0023509	404	34	414
FBgn0023510	674	5	671
FBgn0023508	523	2	521
FBgn0023522	321	5	316
FBgn0023521	101	0	101
