N_unmapped	10257136	10257136	10257136
N_multimapping	0	0	0
N_noFeature	237219	4637010	286795
N_ambiguous	203992	3732	84203
FBgn0031081	4	1	3
FBgn0052826	0	0	0
FBgn0031085	0	0	0
FBgn0062565	0	0	0
FBgn0031088	0	0	0
FBgn0041626	0	0	0
FBgn0040784	1	0	1
FBgn0031086	1	0	1
FBgn0031082	1	1	0
FBgn0031080	188	1	187
FBgn0052821	0	0	0
FBgn0053217	133	1	132
FBgn0052350	138	7	237
FBgn0024733	10007	17	9990
FBgn0040372	318	1	317
FBgn0000316	196	1	210
FBgn0024989	1	1	2
FBgn0040371	3	1	2
FBgn0029521	9	0	10
FBgn0004034	54	0	54
FBgn0000022	0	0	0
FBgn0004170	0	0	0
FBgn0002561	0	0	0
FBgn0000137	0	0	0
FBgn0029522	0	7	59
FBgn0052817	0	6	1
FBgn0029524	8	0	10
FBgn0023536	45	1	56
FBgn0023534	0	0	0
FBgn0023535	3	8	13
FBgn0023537	690	4	686
FBgn0029525	286	4	284
FBgn0029523	8	64	16
FBgn0010019	2	0	2
FBgn0011822	0	0	0
FBgn0052816	1	2	0
FBgn0040370	7	7	0
FBgn0040373	50	0	50
FBgn0000108	4	2	2
FBgn0025640	89	16	98
FBgn0025635	56	4	52
FBgn0001341	213	28	190
FBgn0003575	317	2	316
FBgn0025634	77	2	75
FBgn0025638	247	2	252
FBgn0040383	71	2	69
FBgn0040382	18	4	14
FBgn0027343	0	0	0
FBgn0025621	221	13	208
FBgn0029535	0	0	0
FBgn0026874	6	0	6
FBgn0025616	4	0	4
FBgn0015799	303	0	303
FBgn0025620	1	1	0
FBgn0015288	1356	25	1331
FBgn0029532	0	0	0
FBgn0029531	0	1	0
FBgn0025639	200	6	201
FBgn0002579	2499	12	2487
FBgn0026879	149	10	164
FBgn0029529	25	0	27
FBgn0025633	227	1	226
FBgn0040892	0	0	0
FBgn0040341	0	0	0
FBgn0029539	0	0	0
FBgn0040339	43	0	58
FBgn0052815	9	11	10
FBgn0040340	287	1	286
FBgn0040347	46	10	61
FBgn0042146	0	0	0
FBgn0029552	1	1	0
FBgn0040337	49	1	50
FBgn0040398	1344	5	1339
FBgn0040365	0	0	0
FBgn0040397	32	25	8
FBgn0026143	129	6	125
FBgn0040351	1	0	2
FBgn0040338	0	0	0
FBgn0040350	0	0	0
FBgn0040349	0	0	0
FBgn0040348	74	43	56
FBgn0040346	88	2	98
FBgn0040342	8	4	4
FBgn0040345	14	29	0
FBgn0040343	0	0	0
FBgn0052814	1	1	0
FBgn0040364	10	1	9
FBgn0040362	1	1	0
FBgn0040361	0	0	0
FBgn0040360	1	1	0
FBgn0040359	4	4	0
FBgn0040358	0	0	0
FBgn0029568	1	1	0
FBgn0040357	1	1	0
FBgn0040367	6	7	0
FBgn0025642	18	0	18
FBgn0004650	8	0	8
FBgn0024362	130	5	126
FBgn0024361	6	2	5
FBgn0024364	184	4	181
FBgn0029573	9	2	7
FBgn0024987	181	2	179
FBgn0023169	234	12	234
FBgn0052813	21	0	21
FBgn0024985	86	0	86
FBgn0027794	281	2	279
FBgn0027795	27	1	26
FBgn0024986	88	2	98
FBgn0000826	48	1	48
FBgn0024365	337	1	336
FBgn0024360	88	1	89
FBgn0024366	4	0	4
FBgn0025641	122	4	118
FBgn0052811	1	1	0
FBgn0028550	156	20	136
FBgn0026876	149	6	143
FBgn0040366	50	1	50
FBgn0040363	0	0	0
